0	2663434
1	73348
2	23536
3	11754
4	6548
5	3776
6	2271
7	1448
8	848
9	585
10	382
11	283
12	194
13	130
14	92
15	58
16	46
17	29
18	21
19	18
20	10
21	9
22	3
23	11
24	4
25	2
26	4
27	3
28	1
29	5
30	2
31	2
32	2
33	2
34	1
35	1
36	3
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	2
66	1
67	1
68	1
71	1
72	1
74	1
76	1
77	1
79	1
81	1
82	1
84	1
87	1
89	1
90	1
98	1
99	1
100	1
101	1
103	1
104	1
105	1
107	1
108	1
117	1
118	1
120	1
123	1
128	1
130	1
134	1
152	1
164	1
187	1
206	1
325	1
