1260685	1
1163335	2
1098164	3
1000000	5
594037	6
562630	7
475658	8
437875	9
437424	10
432744	11
357828	12
327772	13
219314	14
215741	15
206503	16
205911	17
195807	18
175014	19
148834	20
142128	21
118974	22
118784	23
107933	24
107751	25
106250	26
104430	27
102079	28
96131	29
90765	30
88530	31
88032	32
87724	33
80221	34
72763	35
68830	36
68008	37
65351	38
60387	39
59148	40
55619	41
55526	42
52937	43
52440	44
52298	45
52274	46
52218	47
52059	48
51389	49
49870	50
48668	51
48147	52
47905	53
47616	54
46196	55
43681	56
41465	57
40668	58
40329	59
40253	60
39048	61
39045	62
37824	63
36438	64
36048	65
34522	66
34371	67
33112	68
32545	69
32275	70
31878	71
31705	72
31632	73
31599	74
30206	75
29467	76
29439	77
28810	78
28164	79
27425	80
26811	81
26556	82
26156	83
25788	84
25604	85
25539	86
25014	87
24901	88
23533	89
23315	90
23286	91
22283	92
22272	93
21720	94
21340	95
20906	96
20863	97
20312	98
19535	99
19527	100
19265	101
18339	102
18265	103
17998	104
17954	105
17897	106
17790	107
17668	108
17109	109
17107	110
17080	111
16931	112
16918	113
16909	114
16749	115
16746	116
16648	117
16588	118
16492	119
16468	120
16431	121
16396	122
16361	123
16307	124
16102	125
15868	126
15817	127
15621	128
15300	129
15282	130
15148	131
14966	132
14892	133
14858	134
14684	135
14641	136
14493	137
14442	138
14363	139
14131	140
14038	141
13950	142
13843	143
13750	144
13581	145
13535	146
13344	147
13306	148
13302	149
13211	150
13113	151
13066	152
13063	153
13008	154
12965	155
12761	156
12738	157
12688	158
12469	159
12438	160
12397	161
12340	162
12195	163
12193	164
12180	165
12137	166
11963	167
11961	168
11879	169
11813	170
11703	171
11604	172
11576	173
11573	174
11479	175
11476	176
11385	177
11379	178
11368	179
11293	180
11279	181
11236	182
11220	183
11217	184
11181	185
11157	186
11100	187
11015	188
10952	189
10915	190
10875	191
10809	192
10700	193
10466	194
10458	195
10389	196
10388	197
10385	198
10320	199
10179	200
10133	201
10122	202
10099	203
10048	204
10026	205
10004	206
9950	207
9828	208
9827	209
9824	210
9816	211
9815	212
9807	213
9782	214
9772	215
9738	216
9702	217
9690	218
9632	219
9613	220
9609	221
9566	222
9542	223
9496	224
9460	225
9451	226
9446	227
9361	228
9341	229
9280	230
9231	231
9222	232
9215	233
9209	234
9169	235
9167	236
9164	237
8994	238
8987	239
8978	240
8943	241
8934	242
8933	243
8922	244
8920	245
8918	246
8910	247
8873	248
8852	249
8834	250
8831	251
8813	252
8750	254
8723	255
8722	256
8702	257
8696	258
8681	259
8636	260
8627	261
8613	262
8603	263
8558	264
8523	265
8415	266
8398	267
8387	268
8367	269
8344	270
8335	272
8321	273
8265	274
8259	275
8256	276
8251	277
8233	279
8230	280
8223	281
8206	282
8200	283
8188	284
8138	285
8089	286
8079	287
8054	288
8030	289
8014	290
8010	291
7970	292
7921	293
7920	294
7916	295
7911	296
7875	297
7835	298
7832	299
7791	300
7770	301
7735	302
7709	303
7687	304
7663	305
7657	306
7642	307
7640	308
7620	309
7610	310
7603	311
7558	312
7521	313
7492	314
7474	315
7465	316
7446	317
7442	318
7361	319
7350	320
7344	321
7337	322
7291	323
7258	324
7229	325
7202	326
7194	327
7178	328
7141	329
7127	330
7121	331
7108	332
7090	333
7089	334
7055	336
7050	337
7048	338
7025	339
7018	340
7001	341
6981	342
6976	343
6968	344
6964	345
6957	346
6954	347
6953	348
6886	349
6881	350
6855	351
6853	352
6787	353
6762	354
6722	355
6664	356
6636	357
6617	358
6598	359
6597	360
6589	361
6571	362
6544	363
6541	364
6540	365
6531	366
6502	367
6498	368
6474	369
6465	370
6463	371
6450	372
6437	373
6435	374
6434	375
6421	376
6420	377
6410	378
6360	379
6338	380
6329	381
6314	382
6305	383
6293	384
6288	385
6284	386
6259	387
6249	388
6246	389
6239	390
6236	391
6196	392
6193	393
6190	394
6188	395
6176	396
6174	397
6154	398
6151	399
6148	400
6146	401
6144	402
6142	403
6117	404
6116	405
6112	406
6091	407
6088	408
6081	409
6058	410
6000	411
5991	412
5930	413
5906	414
5899	415
5875	416
5855	417
5847	418
5845	419
5843	420
5809	421
5801	422
5786	423
5777	424
5776	425
5731	426
5726	427
5723	428
5719	429
5714	430
5701	431
5692	432
5681	433
5668	434
5649	435
5648	436
5636	437
5631	438
5609	439
5604	440
5588	441
5568	442
5565	443
5548	444
5540	445
5532	446
5523	447
5518	448
5504	449
5502	450
5497	451
5496	452
5494	453
5481	454
5477	455
5458	456
5457	457
5453	458
5450	459
5439	460
5426	461
5417	462
5409	463
5393	464
5388	465
5387	466
5380	467
5369	468
5338	469
5325	470
5312	471
5311	472
5296	473
5293	474
5272	475
5269	476
5266	477
5234	478
5226	479
5215	480
5213	481
5202	482
5187	483
5185	484
5183	485
5181	486
5178	487
5175	488
5171	489
5165	490
5137	491
5130	492
5123	493
5120	494
5107	495
5096	496
5093	497
5088	498
5086	499
5080	500
5071	501
5042	502
5040	503
5038	504
5037	505
5035	506
5030	508
5013	509
4999	510
4997	511
4989	512
4984	513
4983	514
4976	515
4963	516
4957	517
4947	518
4941	519
4937	520
4935	521
4933	522
4926	523
4911	524
4907	525
4900	526
4893	527
4885	528
4873	529
4865	530
4854	531
4848	532
4847	533
4845	534
4812	535
4811	536
4795	537
4792	538
4786	539
4770	540
4767	541
4766	543
4758	544
4737	545
4724	546
4716	547
4709	548
4694	549
4693	550
4690	551
4687	553
4684	555
4673	556
4665	557
4655	558
4631	559
4628	561
4625	562
4623	563
4603	564
4602	565
4592	567
4588	568
4572	569
4562	570
4548	571
4547	572
4539	573
4531	574
4528	575
4527	576
4524	577
4502	578
4493	579
4489	580
4481	582
4477	583
4475	584
4462	585
4457	586
4450	587
4429	588
4424	589
4423	590
4410	592
4408	593
4400	594
4380	595
4365	596
4349	597
4340	598
4333	599
4324	600
4318	601
4317	602
4304	603
4287	604
4254	605
4253	608
4252	609
4248	610
4246	611
4240	613
4210	614
4208	615
4203	616
4201	618
4189	619
4172	620
4156	621
4155	622
4127	623
4104	624
4099	626
4094	627
4093	628
4076	629
4072	630
4071	631
4061	632
4054	633
4053	634
4048	635
4043	636
4040	637
4038	638
4035	639
4028	640
4002	641
4000	642
3997	643
3980	644
3977	645
3970	646
3964	647
3963	648
3958	649
3954	650
3953	651
3950	652
3947	653
3936	654
3929	655
3927	657
3925	658
3921	659
3920	660
3915	661
3914	662
3913	663
3892	664
3891	665
3890	666
3889	667
3876	668
3870	669
3866	670
3864	671
3852	672
3851	673
3840	674
3838	675
3814	677
3812	678
3811	679
3804	681
3801	682
3793	683
3781	684
3780	685
3762	686
3761	687
3751	688
3748	690
3745	691
3740	692
3735	693
3726	694
3724	695
3720	696
3716	697
3712	698
3710	699
3705	700
3703	701
3701	702
3700	703
3665	704
3664	706
3661	707
3660	708
3654	709
3653	711
3651	712
3649	713
3648	714
3647	715
3645	716
3641	717
3637	718
3636	720
3621	721
3619	722
3617	723
3610	725
3607	726
3605	727
3599	728
3591	729
3587	730
3585	731
3579	732
3578	733
3577	734
3574	735
3573	736
3572	737
3570	738
3561	739
3558	740
3556	741
3548	742
3547	743
3545	744
3542	745
3541	746
3539	747
3536	748
3522	749
3517	750
3514	753
3498	754
3496	756
3488	757
3481	758
3479	759
3477	760
3473	761
3470	762
3468	763
3459	765
3457	767
3455	768
3453	770
3449	772
3445	773
3436	774
3435	775
3429	776
3427	777
3425	778
3416	779
3413	780
3411	781
3403	782
3399	783
3397	784
3392	786
3387	787
3386	788
3385	789
3382	790
3380	791
3379	792
3377	793
3373	794
3372	795
3369	796
3367	798
3355	799
3354	800
3348	801
3347	802
3346	803
3341	804
3337	805
3334	806
3333	807
3329	808
3325	809
3317	811
3292	812
3284	814
3283	815
3281	816
3273	818
3266	819
3264	821
3260	822
3259	823
3248	824
3246	825
3245	826
3241	827
3235	828
3232	829
3227	831
3221	832
3220	833
3218	834
3216	835
3215	836
3213	837
3209	839
3203	840
3200	841
3197	842
3195	844
3186	845
3185	846
3184	847
3177	848
3175	849
3170	850
3162	851
3159	852
3157	853
3155	854
3147	855
3145	856
3142	857
3139	860
3138	861
3135	862
3134	863
3131	864
3109	865
3103	866
3099	867
3098	869
3096	870
3092	871
3091	872
3090	873
3089	874
3086	875
3085	876
3082	877
3076	878
3074	879
3072	880
3071	881
3067	882
3058	883
3053	884
3048	885
3045	886
3038	887
3035	888
3033	889
3030	890
3028	891
3025	892
3022	893
3013	894
3004	895
2998	897
2993	898
2991	899
2988	900
2987	901
2986	902
2983	903
2982	904
2979	905
2976	906
2972	907
2964	908
2955	909
2953	910
2945	911
2944	912
2942	913
2941	916
2933	917
2932	918
2930	919
2927	920
2926	921
2925	922
2924	923
2913	924
2905	925
2902	927
2900	928
2894	930
2888	931
2885	932
2884	933
2883	934
2882	935
2879	936
2876	938
2874	940
2873	941
2870	942
2866	943
2864	945
2863	946
2861	947
2858	948
2857	949
2856	950
2855	951
2854	952
2853	953
2852	954
2851	955
2848	956
2847	957
2846	958
2845	959
2841	960
2840	961
2835	962
2831	963
2813	966
2810	967
2808	968
2807	969
2806	970
2804	971
2803	972
2802	974
2799	975
2794	976
2790	977
2789	979
2781	981
2779	983
2774	984
2772	985
2771	986
2767	987
2766	988
2763	989
2760	990
2755	992
2749	993
2745	995
2737	996
2733	997
2723	998
2722	999
2718	1000
2716	1001
2713	1002
2700	1003
2697	1005
2695	1006
2694	1008
2693	1009
2691	1010
2690	1011
2688	1012
2685	1013
2684	1014
2682	1015
2680	1017
2679	1019
2678	1020
2673	1021
2671	1023
2670	1024
2660	1026
2658	1027
2655	1028
2653	1030
2652	1031
2648	1032
2641	1033
2634	1034
2628	1035
2625	1036
2623	1037
2622	1038
2620	1040
2619	1042
2615	1044
2613	1045
2605	1046
2594	1048
2585	1049
2582	1050
2581	1052
2579	1053
2577	1054
2575	1055
2567	1056
2560	1057
2557	1058
2556	1059
2555	1060
2553	1061
2550	1062
2549	1065
2545	1066
2544	1067
2543	1068
2539	1070
2536	1071
2535	1072
2532	1073
2530	1074
2529	1075
2527	1076
2522	1077
2520	1078
2517	1079
2514	1080
2513	1081
2512	1083
2511	1084
2510	1086
2508	1087
2507	1088
2498	1089
2491	1090
2490	1091
2487	1092
2484	1096
2482	1097
2478	1099
2477	1100
2475	1101
2474	1102
2473	1103
2468	1104
2466	1105
2464	1106
2458	1107
2456	1109
2455	1110
2454	1111
2450	1112
2448	1114
2447	1115
2437	1116
2434	1117
2432	1118
2428	1120
2426	1121
2425	1122
2424	1124
2420	1125
2416	1126
2414	1127
2412	1129
2411	1130
2406	1131
2404	1132
2402	1133
2399	1134
2398	1135
2396	1136
2391	1137
2389	1139
2387	1140
2385	1142
2383	1143
2377	1144
2371	1145
2368	1146
2367	1147
2366	1149
2364	1150
2363	1151
2362	1152
2360	1153
2358	1154
2357	1155
2356	1156
2355	1158
2352	1159
2349	1161
2346	1162
2345	1163
2339	1164
2337	1167
2333	1168
2327	1169
2325	1170
2322	1171
2321	1172
2318	1173
2317	1174
2311	1175
2302	1176
2293	1177
2280	1178
2275	1179
2273	1180
2272	1182
2271	1184
2267	1186
2266	1188
2263	1189
2253	1191
2250	1192
2246	1193
2245	1194
2244	1195
2243	1196
2241	1197
2240	1198
2238	1199
2228	1202
2227	1203
2226	1204
2221	1206
2220	1207
2215	1208
2214	1209
2212	1211
2211	1212
2205	1213
2204	1215
2200	1216
2197	1217
2196	1219
2195	1220
2192	1222
2189	1223
2183	1224
2181	1225
2179	1226
2177	1227
2176	1228
2166	1229
2163	1230
2161	1231
2160	1232
2159	1234
2158	1235
2154	1237
2151	1239
2149	1241
2148	1242
2143	1243
2141	1244
2138	1245
2136	1247
2131	1248
2130	1249
2129	1250
2128	1253
2124	1254
2122	1256
2121	1258
2120	1261
2119	1262
2118	1263
2114	1264
2111	1265
2110	1266
2107	1267
2098	1268
2097	1269
2094	1270
2093	1272
2091	1274
2088	1275
2087	1276
2085	1278
2081	1279
2077	1280
2074	1281
2071	1283
2067	1284
2066	1286
2065	1287
2064	1288
2061	1290
2058	1291
2057	1292
2054	1295
2049	1297
2046	1298
2040	1299
2037	1300
2035	1302
2033	1303
2032	1304
2031	1305
2026	1306
2025	1307
2022	1309
2021	1310
2020	1311
2019	1312
2018	1313
2015	1314
2013	1316
2012	1318
2011	1319
2010	1320
2007	1321
2006	1322
2001	1326
1999	1327
1998	1328
1997	1329
1996	1332
1993	1334
1992	1335
1990	1336
1988	1337
1984	1338
1979	1340
1971	1341
1970	1342
1966	1344
1963	1345
1962	1347
1960	1348
1957	1349
1956	1350
1954	1351
1953	1352
1950	1353
1945	1354
1940	1356
1939	1359
1938	1360
1937	1361
1936	1362
1935	1364
1933	1367
1932	1368
1927	1369
1925	1370
1924	1371
1921	1372
1918	1374
1916	1376
1915	1378
1912	1379
1910	1380
1906	1382
1904	1384
1903	1385
1902	1387
1900	1388
1898	1389
1893	1390
1889	1394
1887	1395
1884	1397
1882	1398
1881	1399
1880	1400
1877	1401
1875	1402
1874	1403
1873	1404
1871	1405
1869	1406
1868	1407
1864	1408
1863	1409
1862	1410
1861	1411
1858	1414
1855	1415
1853	1416
1852	1419
1850	1420
1849	1421
1848	1422
1847	1423
1844	1424
1841	1425
1837	1426
1835	1427
1831	1428
1830	1430
1829	1432
1828	1433
1827	1434
1826	1436
1825	1437
1823	1438
1822	1440
1820	1441
1818	1443
1817	1444
1815	1445
1811	1446
1809	1448
1808	1449
1807	1450
1806	1452
1805	1455
1803	1457
1802	1459
1799	1461
1798	1462
1796	1464
1794	1465
1789	1466
1786	1468
1785	1470
1784	1471
1783	1474
1779	1477
1778	1479
1777	1480
1774	1482
1771	1485
1770	1486
1769	1487
1768	1488
1767	1489
1765	1490
1763	1491
1762	1493
1760	1496
1759	1497
1755	1498
1754	1500
1753	1503
1751	1504
1748	1506
1745	1507
1740	1508
